# time(ps)  pca.eig-1  pca.eig-2  pca.residual  metad.bias(kJ/mol)  Rg(nm)  SASA(nm^2)
62278.000000 0.000379 0.000822 0.454263 58.248875 2.963140 393.659000
62279.000000 0.000354 0.000841 0.459284 59.948420 2.966110 396.736000
62280.000000 0.000353 0.000839 0.454820 60.415381 2.964680 395.805000
62281.000000 0.000369 0.000821 0.451181 60.040363 2.967330 396.808000
62282.000000 0.000368 0.000822 0.446175 59.992799 2.964740 393.854000
62283.000000 0.000380 0.000821 0.446423 58.191921 2.966910 398.034000
62284.000000 0.000343 0.000804 0.443141 66.184100 2.968050 396.220000
62285.000000 0.000328 0.000755 0.438155 73.545036 2.969870 398.431000
62286.000000 0.000329 0.000739 0.435164 74.863914 2.967360 398.900000
62287.000000 0.000349 0.000738 0.430474 71.706850 2.967320 395.993000
62288.000000 0.000329 0.000733 0.431165 75.307614 2.971300 395.881000
62289.000000 0.000324 0.000740 0.433256 75.553705 2.973660 398.773000
62290.000000 0.000348 0.000713 0.428402 74.009217 2.969560 394.580000
62291.000000 0.000351 0.000689 0.426690 75.483108 2.970120 399.050000
62292.000000 0.000312 0.000681 0.427123 82.392354 2.970210 402.392000
62293.000000 0.000279 0.000683 0.426776 87.083890 2.971180 398.535000
62294.000000 0.000254 0.000692 0.429985 89.298866 2.975750 398.064000
62295.000000 0.000241 0.000713 0.430557 88.978165 2.977010 395.100000
62296.000000 0.000284 0.000718 0.432984 83.448362 2.976220 394.890000
62297.000000 0.000307 0.000719 0.430502 80.101582 2.978160 398.532000
62298.000000 0.000315 0.000683 0.426203 81.655837 2.978530 402.369000
62299.000000 0.000306 0.000676 0.425364 83.732022 2.981870 403.772000
62300.000000 0.000305 0.000676 0.423976 83.911087 2.977650 398.461000
62301.000000 0.000302 0.000678 0.423310 84.242543 2.975210 395.721000
62302.000000 0.000291 0.000671 0.421808 86.549948 2.978160 400.670000
62303.000000 0.000288 0.000679 0.419773 86.180634 2.968650 398.445000
62304.000000 0.000307 0.000648 0.418755 85.600444 2.968090 397.697000
62305.000000 0.000323 0.000656 0.421829 82.264433 2.973710 399.303000
62306.000000 0.000305 0.000655 0.420634 85.421926 2.977500 399.901000
62307.000000 0.000299 0.000674 0.419798 85.000222 2.974220 399.469000
62308.000000 0.000310 0.000660 0.420280 84.307132 2.970730 400.493000
62309.000000 0.000302 0.000652 0.423113 86.171411 2.967400 398.765000
62310.000000 0.000273 0.000695 0.427431 86.942965 2.975990 400.810000
62311.000000 0.000267 0.000733 0.430012 84.260249 2.974160 399.634000
62312.000000 0.000254 0.000721 0.429600 86.875340 2.968990 399.423000
62313.000000 0.000252 0.000716 0.428403 87.455594 2.969940 396.701000
62314.000000 0.000251 0.000712 0.428685 87.944175 2.969600 401.436000
62315.000000 0.000242 0.000709 0.422534 89.184891 2.968460 397.828000
62316.000000 0.000250 0.000712 0.422771 88.128310 2.965340 400.290000
62317.000000 0.000265 0.000731 0.419018 84.684080 2.965160 399.579000
62318.000000 0.000274 0.000745 0.421204 82.359810 2.968760 400.467000
62319.000000 0.000323 0.000743 0.424179 75.471998 2.955490 396.590000
62320.000000 0.000321 0.000705 0.428468 78.985544 2.963810 401.141000
62321.000000 0.000273 0.000667 0.429427 89.204209 2.961620 394.075000
62322.000000 0.000223 0.000663 0.429315 94.545962 2.964790 396.961000
62323.000000 0.000224 0.000652 0.428657 95.171110 2.964610 399.754000
62324.000000 0.000253 0.000647 0.427170 92.926414 2.961950 397.123000
62325.000000 0.000248 0.000692 0.430296 89.953056 2.966720 400.043000
62326.000000 0.000226 0.000712 0.429245 90.556138 2.964570 396.873000
62327.000000 0.000218 0.000724 0.429123 90.348158 2.966540 399.858000
62328.000000 0.000227 0.000740 0.427774 88.099856 2.966050 398.353000
62329.000000 0.000263 0.000750 0.428700 83.222513 2.966890 398.534000
62330.000000 0.000303 0.000744 0.427919 78.587223 2.965900 397.584000
62331.000000 0.000285 0.000765 0.429815 79.092420 2.962430 397.039000
62332.000000 0.000251 0.000773 0.433486 82.300929 2.964170 399.264000
62333.000000 0.000274 0.000769 0.431915 79.976492 2.963270 396.006000
62334.000000 0.000262 0.000774 0.430193 80.981465 2.962830 397.172000
62335.000000 0.000262 0.000790 0.425643 79.510813 2.958270 395.065000
62336.000000 0.000271 0.000802 0.431834 77.279666 2.962130 397.878000
62337.000000 0.000263 0.000806 0.436874 77.778994 2.961240 399.185000
62338.000000 0.000259 0.000810 0.441309 77.835249 2.960610 398.979000
62339.000000 0.000234 0.000823 0.442449 79.645680 2.959800 397.837000
62340.000000 0.000234 0.000801 0.441017 81.709658 2.957400 401.918000
62341.000000 0.000222 0.000774 0.439488 85.583037 2.955710 396.284000
62342.000000 0.000225 0.000748 0.441168 87.544969 2.957260 397.963000
62343.000000 0.000267 0.000758 0.443670 82.006461 2.957270 397.519000
62344.000000 0.000313 0.000796 0.448312 72.096995 2.957720 401.218000
62345.000000 0.000348 0.000818 0.451130 63.730785 2.951670 396.105000
62346.000000 0.000344 0.000833 0.450339 62.770740 2.953960 398.106000
62347.000000 0.000313 0.000844 0.452696 67.094566 2.958200 399.616000
62348.000000 0.000310 0.000835 0.451447 68.434694 2.956290 399.011000
62349.000000 0.000283 0.000840 0.449045 71.957652 2.956510 400.192000
62350.000000 0.000295 0.000818 0.444011 72.478989 2.950480 394.263000
62351.000000 0.000313 0.000821 0.445344 69.489073 2.951770 397.712000
62352.000000 0.000302 0.000836 0.443286 69.644552 2.952710 399.141000
62353.000000 0.000299 0.000840 0.443929 69.764662 2.956960 398.883000
62354.000000 0.000307 0.000811 0.441424 71.548672 2.956630 398.042000
62355.000000 0.000317 0.000830 0.444351 67.886881 2.954770 395.887000
62356.000000 0.000318 0.000811 0.445503 69.634744 2.955790 397.280000
62357.000000 0.000297 0.000798 0.445821 74.165455 2.956490 396.225000
62358.000000 0.000277 0.000800 0.443028 76.678702 2.962330 399.245000
62359.000000 0.000283 0.000810 0.441451 74.883852 2.959870 396.503000
62360.000000 0.000302 0.000840 0.441343 69.274189 2.957250 396.172000
62361.000000 0.000304 0.000847 0.442115 68.127851 2.957520 393.471000
62362.000000 0.000319 0.000849 0.438360 65.361457 2.959890 394.910000
62363.000000 0.000321 0.000828 0.431887 67.395392 2.956550 394.446000
62364.000000 0.000334 0.000836 0.432769 64.157133 2.958960 393.224000
62365.000000 0.000327 0.000854 0.438335 63.356795 2.958840 394.730000
62366.000000 0.000346 0.000857 0.438960 59.398345 2.954800 396.966000
62367.000000 0.000333 0.000860 0.443063 61.688092 2.957300 400.344000
62368.000000 0.000313 0.000855 0.442043 65.878854 2.960440 397.740000
62369.000000 0.000319 0.000832 0.440451 67.265548 2.960080 397.242000
62370.000000 0.000320 0.000809 0.438913 69.528180 2.956910 397.116000
62371.000000 0.000294 0.000768 0.434323 77.554916 2.957450 394.469000
62372.000000 0.000269 0.000772 0.435547 80.300171 2.961820 400.355000
62373.000000 0.000250 0.000749 0.431026 84.707859 2.962240 397.439000
62374.000000 0.000256 0.000750 0.430221 84.073183 2.958460 398.906000
62375.000000 0.000265 0.000737 0.431622 84.221390 2.960340 396.875000
62376.000000 0.000294 0.000745 0.433625 79.678364 2.958960 392.929000
62377.000000 0.000298 0.000726 0.430871 80.890481 2.964960 396.566000
62378.000000 0.000298 0.000720 0.425165 81.301751 2.959390 396.619000
62379.000000 0.000313 0.000696 0.426488 81.020566 2.960010 393.725000
62380.000000 0.000283 0.000688 0.424230 86.233941 2.961910 398.054000
62381.000000 0.000257 0.000698 0.421637 88.475244 2.959770 398.797000
62382.000000 0.000219 0.000719 0.423734 90.622912 2.964910 395.197000
62383.000000 0.000200 0.000738 0.423483 90.826586 2.961260 396.936000
62384.000000 0.000232 0.000727 0.422952 88.617108 2.960470 400.768000
62385.000000 0.000270 0.000739 0.424492 83.371881 2.955130 394.874000
62386.000000 0.000269 0.000763 0.424643 81.277514 2.961480 397.687000
62387.000000 0.000231 0.000763 0.425709 85.566735 2.959080 396.130000
62388.000000 0.000199 0.000754 0.424886 89.608998 2.959420 401.026000
62389.000000 0.000208 0.000761 0.427098 88.181658 2.952760 395.002000
62390.000000 0.000223 0.000728 0.422947 89.524533 2.954820 399.476000
62391.000000 0.000211 0.000726 0.426425 90.857322 2.962260 400.101000
62392.000000 0.000191 0.000726 0.429244 92.343154 2.959200 394.208000
62393.000000 0.000159 0.000722 0.427995 94.186895 2.961720 395.564000
62394.000000 0.000181 0.000729 0.425148 92.767513 2.956460 395.071000
62395.000000 0.000212 0.000715 0.422068 91.543306 2.955510 396.271000
62396.000000 0.000233 0.000725 0.424194 88.735628 2.959420 396.908000
62397.000000 0.000249 0.000745 0.424052 85.252426 2.957860 395.448000
62398.000000 0.000255 0.000735 0.423084 85.465920 2.956950 396.841000
62399.000000 0.000262 0.000727 0.422823 85.410886 2.953510 395.632000
62400.000000 0.000259 0.000746 0.423709 84.056188 2.952380 396.105000
62401.000000 0.000259 0.000716 0.421561 86.794185 2.957220 398.488000
62402.000000 0.000263 0.000708 0.416833 86.917181 2.955060 394.982000
62403.000000 0.000286 0.000712 0.417511 83.711966 2.950670 394.564000
62404.000000 0.000303 0.000728 0.417781 79.886471 2.948940 392.560000
62405.000000 0.000303 0.000725 0.416464 80.184177 2.948860 395.871000
62406.000000 0.000289 0.000743 0.419898 80.569658 2.951410 394.876000
62407.000000 0.000256 0.000722 0.421565 86.509777 2.950640 397.190000
62408.000000 0.000223 0.000720 0.422179 90.168919 2.954370 393.228000
62409.000000 0.000228 0.000728 0.424434 88.983226 2.952090 394.386000
62410.000000 0.000225 0.000736 0.421294 88.614263 2.956700 395.948000
62411.000000 0.000252 0.000760 0.424475 83.473915 2.954490 398.908000
62412.000000 0.000274 0.000775 0.425928 79.452375 2.952170 397.256000
62413.000000 0.000282 0.000813 0.431138 74.746123 2.957610 398.202000
62414.000000 0.000281 0.000816 0.429934 74.570261 2.956000 401.157000
62415.000000 0.000265 0.000819 0.433913 76.313501 2.958400 397.207000
62416.000000 0.000245 0.000825 0.436132 78.126322 2.961900 394.873000
62417.000000 0.000250 0.000816 0.429331 78.327091 2.960870 394.190000
62418.000000 0.000259 0.000803 0.427503 78.511708 2.962870 395.935000
62419.000000 0.000259 0.000781 0.424116 80.669690 2.963260 398.685000
62420.000000 0.000253 0.000720 0.419666 86.965499 2.964040 396.592000
62421.000000 0.000228 0.000716 0.419238 90.059331 2.967500 399.111000
62422.000000 0.000190 0.000716 0.418355 93.231605 2.963390 394.627000
62423.000000 0.000187 0.000706 0.418277 94.188046 2.963050 397.279000
62424.000000 0.000207 0.000752 0.419021 89.026825 2.963720 396.799000
62425.000000 0.000258 0.000784 0.424553 80.495930 2.958250 396.774000
62426.000000 0.000263 0.000786 0.427378 79.793455 2.959270 398.436000
62427.000000 0.000267 0.000764 0.427355 81.443952 2.959790 395.213000
62428.000000 0.000284 0.000770 0.429533 78.680768 2.958250 391.921000
62429.000000 0.000290 0.000770 0.430013 77.976209 2.956580 398.207000
62430.000000 0.000305 0.000729 0.428565 79.559011 2.951890 396.691000
62431.000000 0.000294 0.000718 0.422596 82.147952 2.953900 395.588000
62432.000000 0.000308 0.000721 0.420611 79.846436 2.957100 397.037000
62433.000000 0.000313 0.000699 0.421583 80.793858 2.957170 396.638000
62434.000000 0.000306 0.000664 0.417044 84.663412 2.956010 397.047000
62435.000000 0.000265 0.000638 0.417531 92.291342 2.960960 400.278000
62436.000000 0.000243 0.000633 0.413950 94.845164 2.957000 402.076000
62437.000000 0.000242 0.000603 0.414952 96.748933 2.958060 396.596000
62438.000000 0.000254 0.000594 0.417720 96.130993 2.955080 399.429000
62439.000000 0.000264 0.000621 0.423145 93.572950 2.957220 398.022000
62440.000000 0.000240 0.000622 0.423570 95.764464 2.964580 399.458000
62441.000000 0.000244 0.000630 0.421942 94.871901 2.964930 401.059000
62442.000000 0.000236 0.000647 0.417037 94.502675 2.961320 398.321000
62443.000000 0.000241 0.000670 0.414887 92.405408 2.955840 399.025000
62444.000000 0.000286 0.000655 0.415067 88.341115 2.959340 394.308000
62445.000000 0.000317 0.000662 0.420400 82.893815 2.953750 395.960000
62446.000000 0.000341 0.000679 0.423296 77.671712 2.956480 397.286000
62447.000000 0.000326 0.000662 0.424256 81.368799 2.954750 396.845000
62448.000000 0.000322 0.000678 0.423466 80.931808 2.955670 397.457000
62449.000000 0.000328 0.000678 0.425623 79.898846 2.950290 396.716000
62450.000000 0.000333 0.000676 0.425667 79.301974 2.951330 396.972000
62451.000000 0.000312 0.000662 0.427501 83.678349 2.949790 396.192000
62452.000000 0.000300 0.000676 0.424077 84.713408 2.953180 394.718000
62453.000000 0.000308 0.000703 0.423189 81.274517 2.951700 397.314000
62454.000000 0.000282 0.000715 0.424843 84.041922 2.957210 399.492000
62455.000000 0.000274 0.000708 0.422321 85.723710 2.957960 396.364000
62456.000000 0.000253 0.000680 0.421543 90.366717 2.955680 393.427000
62457.000000 0.000241 0.000687 0.419902 91.105724 2.952590 393.199000
62458.000000 0.000239 0.000703 0.419988 89.993436 2.952900 392.193000
62459.000000 0.000204 0.000741 0.420845 90.135579 2.961320 395.725000
62460.000000 0.000193 0.000760 0.419909 89.556022 2.956950 394.293000
62461.000000 0.000176 0.000776 0.421003 89.510340 2.957350 397.724000
62462.000000 0.000210 0.000772 0.424846 87.009850 2.959690 397.388000
62463.000000 0.000242 0.000788 0.425073 82.001493 2.953330 394.995000
62464.000000 0.000231 0.000812 0.429647 81.049188 2.955970 396.571000
62465.000000 0.000231 0.000830 0.429271 79.412577 2.956980 396.740000
62466.000000 0.000230 0.000777 0.430999 84.446651 2.955470 399.033000
62467.000000 0.000190 0.000728 0.426712 92.371689 2.960130 398.063000
62468.000000 0.000192 0.000692 0.426437 94.878509 2.955020 394.264000
62469.000000 0.000221 0.000685 0.423305 93.141060 2.952780 397.438000
62470.000000 0.000231 0.000717 0.424577 89.660151 2.951300 396.850000
62471.000000 0.000213 0.000721 0.424404 91.023995 2.952430 396.162000
62472.000000 0.000185 0.000728 0.421382 92.637957 2.959700 394.538000
62473.000000 0.000166 0.000745 0.419196 92.305357 2.960520 397.294000
62474.000000 0.000177 0.000730 0.416387 92.953772 2.954840 398.629000
62475.000000 0.000202 0.000692 0.412866 94.172814 2.954350 397.776000
62476.000000 0.000222 0.000659 0.412899 94.922972 2.953440 398.438000
62477.000000 0.000224 0.000655 0.412825 95.025218 2.950260 396.696000
62478.000000 0.000229 0.000652 0.418650 94.778363 2.948360 397.032000
62479.000000 0.000228 0.000669 0.422021 93.702920 2.950730 397.856000
62480.000000 0.000235 0.000642 0.423850 94.940415 2.950930 397.001000
62481.000000 0.000244 0.000650 0.426150 93.527669 2.954150 399.675000
62482.000000 0.000224 0.000645 0.425555 95.674819 2.948830 395.573000
62483.000000 0.000237 0.000642 0.428154 94.757069 2.948190 395.625000
62484.000000 0.000240 0.000656 0.426945 93.548056 2.950510 401.463000
62485.000000 0.000214 0.000652 0.423940 95.970887 2.950770 395.547000
62486.000000 0.000197 0.000666 0.423609 96.295287 2.947110 393.154000
62487.000000 0.000193 0.000701 0.419018 94.132542 2.953980 398.848000
62488.000000 0.000200 0.000664 0.412908 96.246818 2.949510 396.971000
62489.000000 0.000192 0.000652 0.415118 97.486941 2.950060 393.183000
62490.000000 0.000195 0.000666 0.413228 96.448457 2.947420 394.619000
62491.000000 0.000202 0.000653 0.414488 96.816023 2.942490 395.897000
62492.000000 0.000224 0.000660 0.414681 94.703443 2.940260 392.495000
62493.000000 0.000227 0.000683 0.414108 92.697186 2.945480 394.078000
62494.000000 0.000228 0.000669 0.416465 93.651800 2.940720 396.108000
62495.000000 0.000235 0.000674 0.417611 92.635533 2.941790 396.727000
62496.000000 0.000248 0.000700 0.418778 89.307098 2.944740 392.835000
62497.000000 0.000267 0.000711 0.416593 86.256924 2.943040 396.083000
62498.000000 0.000285 0.000724 0.417198 82.943376 2.944070 395.759000
62499.000000 0.000244 0.000733 0.417337 86.951543 2.946080 393.554000
62500.000000 0.000212 0.000706 0.416309 92.240307 2.947600 391.158000
62501.000000 0.000221 0.000672 0.415501 94.121228 2.950080 396.453000
62502.000000 0.000240 0.000697 0.415387 90.390886 2.951270 396.088000
62503.000000 0.000241 0.000693 0.416631 90.581328 2.950370 398.808000
62504.000000 0.000248 0.000640 0.411983 93.890757 2.949910 399.234000
62505.000000 0.000233 0.000664 0.413534 93.636098 2.942360 394.148000
62506.000000 0.000199 0.000698 0.415633 93.942304 2.943470 397.013000
62507.000000 0.000211 0.000666 0.417853 95.229282 2.947280 396.479000
62508.000000 0.000199 0.000665 0.419689 96.208404 2.943400 398.108000
62509.000000 0.000235 0.000670 0.422274 92.932213 2.940820 392.123000
62510.000000 0.000232 0.000678 0.420602 92.695788 2.942020 395.449000
62511.000000 0.000254 0.000700 0.423236 88.676816 2.943210 400.161000
62512.000000 0.000239 0.000723 0.422041 88.287157 2.941530 397.722000
62513.000000 0.000193 0.000718 0.419888 92.890628 2.943780 395.896000
62514.000000 0.000168 0.000720 0.419296 94.013257 2.947380 400.417000
62515.000000 0.000172 0.000742 0.418754 92.235460 2.948050 400.495000
62516.000000 0.000191 0.000728 0.412843 92.216719 2.949480 397.677000
62517.000000 0.000205 0.000703 0.411484 93.166261 2.946360 396.609000
62518.000000 0.000214 0.000653 0.412649 95.925389 2.948390 397.552000
62519.000000 0.000222 0.000666 0.417876 94.424192 2.946950 396.781000
62520.000000 0.000220 0.000678 0.420131 93.655861 2.947200 399.266000
62521.000000 0.000214 0.000694 0.421312 93.025643 2.942980 394.460000
62522.000000 0.000204 0.000684 0.421151 94.643293 2.943330 396.880000
62523.000000 0.000211 0.000684 0.419478 93.974842 2.946060 396.843000
62524.000000 0.000229 0.000691 0.420473 91.980965 2.943650 398.663000
62525.000000 0.000226 0.000698 0.419802 91.621264 2.940890 394.280000
62526.000000 0.000211 0.000681 0.419145 94.248130 2.944430 396.970000
62527.000000 0.000218 0.000657 0.420902 95.297496 2.947600 399.078000
62528.000000 0.000226 0.000635 0.418525 96.064204 2.950580 398.676000
62529.000000 0.000222 0.000601 0.419479 98.350406 2.951460 396.638000
62530.000000 0.000187 0.000623 0.419613 99.379973 2.949170 397.836000
62531.000000 0.000227 0.000661 0.425211 94.365076 2.948940 397.350000
62532.000000 0.000275 0.000697 0.428215 86.463497 2.951180 398.801000
